,Cuisine,BusinessId,Name,Address,Coordinates,URL,NumberOfReviews,Rating,ZipCode
3901,thai,KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,"['224 E 51st St', 'New York, NY 10022']","{'latitude': 40.7559139831703, 'longitude': -73.9693867939228}",https://www.yelp.com/biz/sukhumvit-51-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,810,4.0,10022
3902,thai,liZmIO0FqZwslLJfLDkfgw,Wayla,"['100 Forsyth St', 'Basement', 'New York, NY 10002']","{'latitude': 40.7183, 'longitude': -73.9926038}",https://www.yelp.com/biz/wayla-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,541,4.5,10002
3903,thai,rKeLuHDI3PQZsPSVCEMHtw,Wondee Siam,"['792 9th Ave', 'New York, NY 10019']","{'latitude': 40.76495, 'longitude': -73.98747}",https://www.yelp.com/biz/wondee-siam-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1113,4.0,10019
3904,thai,_ucIHYqW0ZwAdzaEIYnnsA,One Two Thai,"['153 E 33 St 10016', 'New York, NY 10016']","{'latitude': 40.745573, 'longitude': -73.979451}",https://www.yelp.com/biz/one-two-thai-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,168,4.5,10016
3905,thai,z1OgXX3L9Ipl2mu-Hf4ADw,ViV,"['717 9th Ave', 'New York, NY 10019']","{'latitude': 40.76277, 'longitude': -73.98969}",https://www.yelp.com/biz/viv-new-york-32?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1152,4.0,10019
3906,thai,I8lfxFF6ZfwAYbWBIwRSsA,The Thonglor New York,"['789 9th Ave', 'New York, NY 10019']","{'latitude': 40.76516, 'longitude': -73.98795}",https://www.yelp.com/biz/the-thonglor-new-york-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,89,4.5,10019
3907,thai,HuUiXwo2rVKHZDwMeqNfQQ,Malii Gramercy,"['391 2nd Ave', 'New York, NY 10010']","{'latitude': 40.73767, 'longitude': -73.98128}",https://www.yelp.com/biz/malii-gramercy-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,87,4.5,10010
3908,thai,L2ZW-MdvRJ3gM2RIq8STbA,Thai72,"['128 W 72nd St', 'New York, NY 10023']","{'latitude': 40.77763, 'longitude': -73.98003}",https://www.yelp.com/biz/thai72-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,332,4.0,10023
3909,thai,wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,"['235 Sullivan St', 'New York, NY 10012']","{'latitude': 40.729771, 'longitude': -73.999392}",https://www.yelp.com/biz/top-thai-greenwich-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1783,4.5,10012
3910,thai,HnTcWZbZJzNAYO8YseQlSQ,Zabb PuTawn,"['1584 First Av', 'New York, NY 10028']","{'latitude': 40.77446, 'longitude': -73.95077}",https://www.yelp.com/biz/zabb-putawn-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,288,4.5,10028
3911,thai,oyxk3hv9F7dGZGARmNDSYg,Zoob Zib Thai Authentic Noodle Bar,"['460 9th Ave', 'New York, NY 10018']","{'latitude': 40.75438, 'longitude': -73.99536}",https://www.yelp.com/biz/zoob-zib-thai-authentic-noodle-bar-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,401,4.0,10018
3912,thai,0IFDnYf3bhqxJR6hVrG7Gw,Top Thai Vintage,"['55 Carmine St', 'New York, NY 10014']","{'latitude': 40.729907419973344, 'longitude': -74.00421380395268}",https://www.yelp.com/biz/top-thai-vintage-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,766,4.5,10014
3913,thai,kZ5q8Uwxt3MpLcvxEdPeFg,Marwin Thai Restaurant,"['1132 1st Ave', 'New York, NY 10065']","{'latitude': 40.76158, 'longitude': -73.96032}",https://www.yelp.com/biz/marwin-thai-restaurant-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,61,4.5,10065
3914,thai,BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,"['592 9th Ave', 'New York, NY 10036']","{'latitude': 40.758697, 'longitude': -73.992064}",https://www.yelp.com/biz/at-nine-restaurant-and-bar-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,581,4.0,10036
3915,thai,qrydcGQpeDP_1oFvx3qOeg,Somtum Der,"['85 Ave A', 'New York, NY 10009']","{'latitude': 40.7252151982238, 'longitude': -73.9842741682317}",https://www.yelp.com/biz/somtum-der-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,843,4.0,10009
3916,thai,a-Bq_yXFVk2PptoWpmry3w,Pye Boat Noodle,"['35-13 Broadway', 'Astoria, NY 11106']","{'latitude': 40.76043, 'longitude': -73.92152}",https://www.yelp.com/biz/pye-boat-noodle-astoria?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,953,4.5,11106
3917,thai,A_GbgtUSyGWpihHZOqMdwQ,Little Basil,"['153 E 26th St', 'New York, NY 10010']","{'latitude': 40.741014, 'longitude': -73.982259}",https://www.yelp.com/biz/little-basil-new-york-5?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,547,4.0,10010
3918,thai,GIh3jDQHtNPgyZCCTv0f7Q,Random Access,"['138 W 32nd St', 'New York, NY 10001']","{'latitude': 40.749, 'longitude': -73.99028}",https://www.yelp.com/biz/random-access-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,77,4.5,10001
3919,thai,eGIY_25KFspf8KefDQMj-Q,Lan Larb,"['637 2nd Ave', 'New York, NY 10016']","{'latitude': 40.745373, 'longitude': -73.975807}",https://www.yelp.com/biz/lan-larb-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,340,4.0,10016
3920,thai,Cebmp5-kEcdb4dBPrMKkWg,MayRee,"['58 E 1st St', 'New York, NY 10003']","{'latitude': 40.72374, 'longitude': -73.9893}",https://www.yelp.com/biz/mayree-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,6,5.0,10003
3921,thai,O8i5XlvcfzH1q-wpfURrpg,Ayada Thai - Chelsea Market,"['75 9th Ave', 'New York, NY 10011']","{'latitude': 40.74268377235652, 'longitude': -74.00618912427079}",https://www.yelp.com/biz/ayada-thai-chelsea-market-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,211,4.5,10011
3922,thai,9b_FvTUgkkUUMyL0nGhFtg,Three Roosters,"['792 9th Ave', 'New York, NY 10019']","{'latitude': 40.764957, 'longitude': -73.987485}",https://www.yelp.com/biz/three-roosters-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,198,4.5,10019
3923,thai,rCtsqHtOAOjZ7EUQDFRSbA,Pinto Garden,"['117 W 10th St', 'New York, NY 10011']","{'latitude': 40.734882, 'longitude': -73.9994844}",https://www.yelp.com/biz/pinto-garden-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,395,4.0,10011
3924,thai,_c0MxccsmIBZcGLJpb4nSA,NaNa Thai Street,"['31 E 21st St', 'New York, NY 10010']","{'latitude': 40.73954, 'longitude': -73.98854}",https://www.yelp.com/biz/nana-thai-street-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,174,4.5,10010
3925,thai,QCpJlezYJnkZYNat-XYXYw,Topaz Thai Authentic,"['127 W 56th St', 'New York, NY 10019']","{'latitude': 40.7644157409668, 'longitude': -73.9789047241211}",https://www.yelp.com/biz/topaz-thai-authentic-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,868,3.5,10019
3926,thai,sinDhwX8Egru_3FCI7bhkw,Laut,"['15 E 17th St', 'New York, NY 10003']","{'latitude': 40.73756, 'longitude': -73.9911}",https://www.yelp.com/biz/laut-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1424,3.5,10003
3927,thai,BKMCAYb9EAivUm3p-vrC9w,Khe-Yo,"['157 Duane St', 'New York, NY 10013']","{'latitude': 40.716906, 'longitude': -74.008587}",https://www.yelp.com/biz/khe-yo-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,918,4.0,10013
3928,thai,p2zm0HnXZkI2yCAuYLb45g,Thai Market,"['960 Amsterdam Ave', 'New York, NY 10025']","{'latitude': 40.80132, 'longitude': -73.96529}",https://www.yelp.com/biz/thai-market-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1082,4.0,10025
3929,thai,q2s4Whjr3FUB8wB_KrMudw,PurpleThai,"['1204 Broadway', 'New York, NY 10001']","{'latitude': 40.746322406761514, 'longitude': -73.98828702364186}",https://www.yelp.com/biz/purplethai-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,46,4.0,10001
3930,thai,bivrss06gT7E37A0RnnkTw,Bangrak - Thai Restaurant,"['1750 2nd Ave', 'New York, NY 10128']","{'latitude': 40.78116, 'longitude': -73.94913}",https://www.yelp.com/biz/bangrak-thai-restaurant-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,12,5.0,10128
3931,thai,AybQUv47u16bwg83kqNf5w,Wan Wan,"['209 Mulberry St', 'New York, NY 10012']","{'latitude': 40.7218, 'longitude': -73.99643}",https://www.yelp.com/biz/wan-wan-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,39,4.5,10012
3932,thai,33ry5dmopDOElU7zf1Sn2w,Lan Larb Chiang Mai,"['227 Centre St', 'New York, NY 10013']","{'latitude': 40.7199936, 'longitude': -73.9985428}",https://www.yelp.com/biz/lan-larb-chiang-mai-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,247,4.0,10013
3933,thai,oWBDdSamOzxMJzsD_-seXg,Noodies,"['830 9th Ave', 'New York, NY 10019']","{'latitude': 40.7662850538302, 'longitude': -73.9866788007826}",https://www.yelp.com/biz/noodies-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,546,4.0,10019
3934,thai,CDa0GJZDMPcjvhbx7RbG5Q,Senn Thai Comfort Food,"['452 Amsterdam Ave', 'New York, NY 10024']","{'latitude': 40.7849945637664, 'longitude': -73.9770103128512}",https://www.yelp.com/biz/senn-thai-comfort-food-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,324,4.0,10024
3935,thai,YS8pw7sYOBqaW23FCOqecg,Glur Thai,"['144 W 19th St', 'New York, NY 10011']","{'latitude': 40.74121, 'longitude': -73.99665}",https://www.yelp.com/biz/glur-thai-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,245,4.5,10011
3936,thai,Q99VEcN9r1Qqmvnm5I03tw,WAU,"['434 Amsterdam Ave', 'New York, NY 10024']","{'latitude': 40.78448, 'longitude': -73.97776}",https://www.yelp.com/biz/wau-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,133,4.0,10024
3937,thai,nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,"['68 Clinton St', 'New York, NY 10002']","{'latitude': 40.71926, 'longitude': -73.98475}",https://www.yelp.com/biz/pig-and-khao-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1809,4.0,10002
3938,thai,coQAQmIKG9dBPA6-RHqJag,Wan Waan,"['200 8th Ave', 'New York, NY 10011']","{'latitude': 40.74346, 'longitude': -73.99947}",https://www.yelp.com/biz/wan-waan-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,162,4.0,10011
3939,thai,5-cv4xv4IBao7N1LSH6tHA,Der Krung Thai Cuisine,"['860 9th Ave', 'New York, NY 10019']","{'latitude': 40.7670715, 'longitude': -73.9861371779099}",https://www.yelp.com/biz/der-krung-thai-cuisine-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,268,4.0,10019
3940,thai,uVoFnGvcwk2wSNwATtuf8g,Thai Hot Box,"['1598 3rd Ave', 'New York, NY 10128']","{'latitude': 40.78123, 'longitude': -73.95246}",https://www.yelp.com/biz/thai-hot-box-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,72,4.5,10128
3941,thai,ykf5siP-2CXY3leFbeeabQ,An'Nam,"['234 W 48th St', 'New York, NY 10036']","{'latitude': 40.7605285644531, 'longitude': -73.9863891601562}",https://www.yelp.com/biz/annam-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,347,4.0,10036
3942,thai,v5YA6gFdj1jwTpz0Kjpjqw,Krua & Koo Cha,"['1764 1st Ave', 'New York, NY 10128']","{'latitude': 40.78034, 'longitude': -73.94663}",https://www.yelp.com/biz/krua-and-koo-cha-new-york-8?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,96,4.5,10128
3943,thai,qfZFjUnekCQRvZaZJkOPog,Aiyara Thai,"['480 9th Ave', 'New York, NY 10018']","{'latitude': 40.7550734744, 'longitude': -73.9948672056}",https://www.yelp.com/biz/aiyara-thai-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,106,4.0,10018
3944,thai,9WgsvzaiXNAmmQGD0uQxFQ,Thai Holic,"['372 Myrtle Ave', 'Brooklyn, NY 11205']","{'latitude': 40.693005, 'longitude': -73.971286}",https://www.yelp.com/biz/thai-holic-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,524,4.5,11205
3945,thai,I4FWrwXDC91lsfQLXYSeXA,Malii,"['2028 2nd Ave', 'New York, NY 10029']","{'latitude': 40.789432, 'longitude': -73.942962}",https://www.yelp.com/biz/malii-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,361,4.5,10029
3946,thai,nFszVPUX4tj-oarjfBO0nw,Klong,"['7 St Marks Pl', 'New York, NY 10003']","{'latitude': 40.729507, 'longitude': -73.989181}",https://www.yelp.com/biz/klong-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1189,4.0,10003
3947,thai,EbX_9tqAJs4gW51gZpOB7g,Rasa,"['25 W 8th St', 'New York, NY 10011']","{'latitude': 40.7327654, 'longitude': -73.9975674}",https://www.yelp.com/biz/rasa-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,817,4.0,10011
3948,thai,e64Y17DJgjotSz8B9gEI7Q,Ugly Baby,"['407 Smith St', 'Brooklyn, NY 11231']","{'latitude': 40.67795, 'longitude': -73.9961}",https://www.yelp.com/biz/ugly-baby-brooklyn-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,393,4.5,11231
3949,thai,LIsCe_l7kUlv2cUs6AxNQQ,SUROSS Thai Bistro,"['4131 Broadway', 'New York, NY 10033']","{'latitude': 40.846016, 'longitude': -73.9387367}",https://www.yelp.com/biz/suross-thai-bistro-new-york-4?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,268,4.5,10033
3950,thai,yQiII2hHgV5aEMtIA2VG0Q,Chai Thai Kitchen,"['930 8th Ave', 'New York, NY 10019']","{'latitude': 40.76541, 'longitude': -73.98352}",https://www.yelp.com/biz/chai-thai-kitchen-new-york-10?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,636,3.5,10019
3951,thai,AILf_L7I9vJ2pyHmSo9v8Q,OBAO,"['222 E 53rd St', 'New York, NY 10022']","{'latitude': 40.75713, 'longitude': -73.96857}",https://www.yelp.com/biz/obao-new-york-4?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1088,3.5,10022
3952,thai,jg5nc64wLYKwKAvz_lfMuA,Thai At Lex,"['1244 Lexington Ave', 'New York, NY 10028']","{'latitude': 40.778142, 'longitude': -73.956807}",https://www.yelp.com/biz/thai-at-lex-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,227,3.5,10028
3953,thai,0GftSP2dRwEzujkv2VKIgA,Wok Wok Southeast Asian Kitchen,"['11 Mott St', 'New York, NY 10013']","{'latitude': 40.7140555, 'longitude': -73.9988387116394}",https://www.yelp.com/biz/wok-wok-southeast-asian-kitchen-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1140,4.0,10013
3954,thai,f4ZveYR7fuBp_9klL8OgYQ,Little Thai Kitchen,"['231 E 53rd St', 'New York, NY 10022']","{'latitude': 40.757359, 'longitude': -73.968025}",https://www.yelp.com/biz/little-thai-kitchen-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,394,3.5,10022
3955,thai,-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,"['47-11 Francis Lewis Blvd', 'Bayside, NY 11361']","{'latitude': 40.7530184239866, 'longitude': -73.780074009384}",https://www.yelp.com/biz/bkny-thai-restaurant-bayside?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1442,4.0,11361
3956,thai,cegA4jf16vEt7NCQ7cpu2w,Kin'd,"['192-03 Union Tpke', 'Fresh Meadows, NY 11366']","{'latitude': 40.73031, 'longitude': -73.77814}",https://www.yelp.com/biz/kind-fresh-meadows?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1055,4.5,11366
3957,thai,Tmc90kL5jelJ2c9CiGzSFA,Hi-So Thai,"['1903 Willow Ave', 'Weehawken, NJ 07086']","{'latitude': 40.7602267, 'longitude': -74.027825}",https://www.yelp.com/biz/hi-so-thai-weehawken?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,283,4.0,07086
3958,thai,f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,"['4906 Vernon Blvd', 'Long Island City, NY 11101']","{'latitude': 40.743232, 'longitude': -73.954254}",https://www.yelp.com/biz/tuk-tuk-long-island-city?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,749,4.0,11101
3959,thai,jfnDwWBGK4JoWE5jbeKxSw,Chu Ros Thai,"['1590 Lexington Ave', 'New York, NY 10029']","{'latitude': 40.78922, 'longitude': -73.94873}",https://www.yelp.com/biz/chu-ros-thai-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,159,4.5,10029
3960,thai,XlCaR9Q3fW37uhWuCx92mQ,When In Bangkok,"['161-16 Northern Blvd', 'Flushing, NY 11358']","{'latitude': 40.76215, 'longitude': -73.80427}",https://www.yelp.com/biz/when-in-bangkok-flushing?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,148,4.5,11358
3961,thai,feY7PgoRjCp2qReaIitRkQ,Boran,"['462 Court St', 'Brooklyn, NY 11231']","{'latitude': 40.6782327, 'longitude': -73.998062}",https://www.yelp.com/biz/boran-brooklyn-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,237,4.5,11231
3962,thai,dVR5KHPMZoU9rQvxhY5Otw,Thai Terminal,"['349 E 12th St', 'New York, NY 10003']","{'latitude': 40.73039, 'longitude': -73.98381}",https://www.yelp.com/biz/thai-terminal-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,602,4.0,10003
3963,thai,pvxX-nvg3o-eZDlvrtYhQQ,Spice Thai,"['1479 1st Ave', 'New York, NY 10075']","{'latitude': 40.771212, 'longitude': -73.953786}",https://www.yelp.com/biz/spice-thai-new-york-4?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,28,4.0,10075
3964,thai,wbDtb47idIoDkzOMX8uEkA,Thaimee Love,"['116 West Houston', 'New York, NY 10012']","{'latitude': 40.727805192166834, 'longitude': -74.00086038258787}",https://www.yelp.com/biz/thaimee-love-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,41,3.5,10012
3965,thai,7lhmzhkct9-blnuBAp_HVQ,Five Stars Thai Cuisine,"['324 29th St', 'Union City, NJ 07087']","{'latitude': 40.770244549496475, 'longitude': -74.0288150168948}",https://www.yelp.com/biz/five-stars-thai-cuisine-union-city-7?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,446,4.0,07087
3966,thai,7hNakgpvyCVLotXhALvi_g,Mochi Dolci,"['222 W 79th St', 'New York, NY 10024']","{'latitude': 40.783333, 'longitude': -73.979475}",https://www.yelp.com/biz/mochi-dolci-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,2,4.5,10024
3967,thai,9VyMJICKGbC7Y5Ssq-Xk7w,The Sabieng Thai,"['71 1st Ave', 'New York, NY 10003']","{'latitude': 40.72554, 'longitude': -73.98722}",https://www.yelp.com/biz/the-sabieng-thai-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,114,4.0,10003
3968,thai,3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,"['37-70 79th St', 'Jackson Heights, NY 11372']","{'latitude': 40.747551, 'longitude': -73.8868866}",https://www.yelp.com/biz/kitchen-79-jackson-heights?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,695,4.5,11372
